sample.id,input_handle,input_size,transcription
0421.120315.070620.0378,/0421.120315.070620.0378.wav,3154.77,diin-diin gipangita ni ronald ang iyang butang?
0421.120315.070620.0379,/0421.120315.070620.0379.wav,1319.82,nikaon ka na ba?
0421.120315.070620.0380,/0421.120315.070620.0380.wav,1484.34,buotan ba si michelle?
0421.120315.070620.0382,/0421.120315.070620.0382.wav,10972.66,"ang sundalo nga nanugon kaniya og tinustos didto sa pikas nga buka sa payag, nalingawng nakigdama sa usa ka kauban nga nagmugtok lang ang dagway."
0421.120315.070620.0383,/0421.120315.070620.0383.wav,10791.12,ug nagbanos-banos usab sila pagsawod sa kabo gikan sa tubig sulod sa sag-ob nga gisandig sa bakhaw nga nagbabag sa payag.
0421.120315.070620.0384,/0421.120315.070620.0384.wav,2019.32,"""oo, lagi. usa lang ka paya."""
0421.120315.070620.0385,/0421.120315.070620.0385.wav,3767.31,"buot unta si malta nga motutol, apan nahadlok siya."
0421.120315.070620.0389,/0421.120315.070620.0389.wav,12775.92,"dili sab mahimo nga dili pakatulgon ang mga sundawo kay magmalapoy unya ang ilang mga lawas ug dili na hinuon makasugakod sa kombate simbako duna na usay hapones nga modunggo sa ato."""
0421.120315.070620.0392,/0421.120315.070620.0392.wav,3599.1,wala na ako makahibalo hain si diyak arsenio.
0421.120315.070620.0393,/0421.120315.070620.0393.wav,3719.73,"""maayo ka, nakakaon ka mag linugaw; hasta ko wa tawon."""
0421.120315.070620.0396,/0421.120315.070620.0396.wav,15546.85,"hinoon, mipahiyum si tekya ug wala ako masayop nga kadto maoy usa ka pahiyum sanglit milihok ug nawalis man pag-ayo ang iyang ngabil nga bungi, ug sa iyang mga mata mikidlap man ang usa ka talagsaong kasanag."
0421.120315.070620.0398,/0421.120315.070620.0398.wav,3328.94,"""dugay god, kadiyut ra man ko diyak,"" matud nako."
0421.120315.070620.0399,/0421.120315.070620.0399.wav,2592.86,usa ka semana na kong giubo.
0421.120315.070620.0400,/0421.120315.070620.0400.wav,2534.34,ana-a ka ba'y paryente nga pareho ang sakit?
0421.120315.070620.0401,/0421.120315.070620.0401.wav,1638.17,"maayong buntag, dok."
0421.120315.070620.0402,/0421.120315.070620.0402.wav,1864.38,dili na kamo magka-anak.
0421.120315.070620.0403,/0421.120315.070620.0403.wav,2547.1,mura'g naa'y hubag sa akong wala nga suso.
0421.120315.070620.0404,/0421.120315.070620.0404.wav,1927.24,unsang maayong tambal niana?
0421.120315.070620.0405,/0421.120315.070620.0405.wav,1388.85,"maayong buntag, dok."
0421.120315.070620.0406,/0421.120315.070620.0406.wav,2086.29,pila ka adlaw bag-o moepekto?
0421.120315.070620.0407,/0421.120315.070620.0407.wav,2039.39,"matambal pa ba kadto, dok?"
0421.120315.070620.0409,/0421.120315.070620.0409.wav,2344.65,dili na siya makaginhawa ug maayo.
0421.120315.070620.0410,/0421.120315.070620.0410.wav,1277.76,maayong gabi-i.
0421.120315.070620.0411,/0421.120315.070620.0411.wav,2989.85,imna ning tambal tulo ka beses sa usa ka adlaw.
0421.120315.070620.0412,/0421.120315.070620.0412.wav,1797.33,wala siya'y ganang mokaon.
0421.120315.070620.0413,/0421.120315.070620.0413.wav,3090.05,makadaot sa lawas ang sobrang pag-inom ug alak.
0421.120315.070620.0414,/0421.120315.070620.0414.wav,1841.84,nalisdan siyang motulon.
0421.120315.070620.0415,/0421.120315.070620.0415.wav,2300.07,likay sa mga parat nga pagkaon.
0421.120315.070620.0417,/0421.120315.070620.0417.wav,2586.44,ana-a ka ba'y paryente nga pareho ang sakit?
0421.120315.070620.0418,/0421.120315.070620.0418.wav,2341.37,anaa'y usa na ka semana.
0421.120315.070620.0419,/0421.120315.070620.0419.wav,1917.24,pila ka adlaw na siya naghilanat?
0421.120315.070620.0420,/0421.120315.070620.0420.wav,2049.14,pila ka adlaw bag-o moepekto?
0421.120315.070620.0421,/0421.120315.070620.0421.wav,1839.76,wala moepekto ang tambal.
0421.120315.070620.0422,/0421.120315.070620.0422.wav,2454.22,barado ang ugat nimo sa kasingkasing.
0421.120315.070620.0424,/0421.120315.070620.0424.wav,11547.58,"si tabi, dunay samad sa likod, namatikod nga gisundan siya sa tawo nga midunggab kaniya hinungdan nga miambak siya sa motorsiklo dayon mitago sud sa ars peotica internet cafe."
0421.120315.070620.0426,/0421.120315.070620.0426.wav,13312.27,suspek sa pagpatay sa magpapatigayon nga si henry quianola nipahibawo nga moangkon siya diritso sa iyang sala sa higayon nga husayon na ang iyang kaso sa korte.
0421.120315.070620.0427,/0421.120315.070620.0427.wav,4674.61,di usab kini magdala-dala og cellphone kay gidili kini sa ilang trabahoan.
0421.120315.070620.0428,/0421.120315.070620.0428.wav,2685.54,alang sa uban kining estorya way presyo.
0421.120315.070620.0429,/0421.120315.070620.0429.wav,10814.9,"dihang didto na sa lawak sa iyang amahan si betsy, gihikap niini ang iyang jogging pants samtang ang bata gitugkan nag kahadlok sa iyang amahan."
0421.120315.070620.0431,/0421.120315.070620.0431.wav,14195.74,"si lactao nagsulti nga gawas sa pagpangsunog nga gihimo sa mga rebelde sa distrito sa toril, nanghasi sab sila pinaagi sa pagbutang og improvised explosive device didto sa barangay binugao niadtong martes."
0421.120315.070620.0433,/0421.120315.070620.0433.wav,8749.71,"anyway, ang best nga ika-offer nimo sa imong mama mao ang prayers ug kon katuliko mo, pagpamisa mo nga motambong mong tanan."
0421.120315.070620.0438,/0421.120315.070620.0438.wav,17821.07,"nunut sa maong insedenti, ang pangulo sa kapulisan sa lalawigan sa sugbu sr. supt. erson digal nimando gilayon kang baliguat nga mopahigayon og mas lawom nga imbestigasyon aron mailhin ang mga naghimo niini."
0421.120315.070620.0440,/0421.120315.070620.0440.wav,3890.14,matud ni reyes nga ang maong grupo nakabasi sa luzon.
0421.120315.070620.0444,/0421.120315.070620.0444.wav,16116.67,"nangaangol ang tulo ka mga pasahero sa dyip nga sila si ricardo esclamado, 52, taga puntod ning siyudad ug magsuong aiza tabasan, 21, ug maricar, 27, pulos nagpuyo sa p-2a gusa ning siyudad."
0421.120315.070620.0445,/0421.120315.070620.0445.wav,5942.27,"ang bungang hinog sa sanga, tam-is ang lami. ang bungang hinog sa pugos, kun kaunon, pait."
0421.120315.070620.0447,/0421.120315.070620.0447.wav,5768.12,"ang iyong hiniram, isauli o palitan. upang sa susunod, hindi ka makadalaan."
0421.120315.070620.0448,/0421.120315.070620.0448.wav,2941.41,kung sino ang masalita ay siyang kulang sa gawa.
0421.120315.070620.0450,/0421.120315.070620.0450.wav,4545.99,buhaton mo sa isigka tawo ang gusto nimong buhaton niya sa imo.
0421.120315.070620.0453,/0421.120315.070620.0453.wav,4059.39,"turan mo ang iyong kaibigan, sasabihin ko kung sino ikaw."
0421.120315.070620.0454,/0421.120315.070620.0454.wav,5806.97,"ang bungang hinog sa sanga, tam-is ang lami. ang bungang hinog sa pugos, kun kaunon, pait."
0421.120315.070620.0455,/0421.120315.070620.0455.wav,3341.46,"pagmakitid ang kumot, magtiis kang mamaluktot."
0421.120315.070620.0456,/0421.120315.070620.0456.wav,3727.26,"samtang mubo ang habol, makamaong motikuskos."
0421.120315.070620.0458,/0421.120315.070620.0458.wav,4754.9,"kun unsa ang hitaas sa bantugan, mao pud ang lagapuk kun madam-ag. "
0421.120315.070620.0460,/0421.120315.070620.0460.wav,7497.17,"kahoy man nga gihumol sa tubig, sa kayo ayaw iduol; kun kini idap-ig sa init, mapugsan ug dukot."
0421.120315.070620.0461,/0421.120315.070620.0461.wav,4678.33,"ang kaginhawaan ay nasa kasiyahan, at wala sa kasaganaan."
0421.120315.070620.0463,/0421.120315.070620.0463.wav,3928.1,"adunay dunggan ang yuta, adunay pako ang balita."
0421.120315.070620.0465,/0421.120315.070620.0465.wav,2852.48,kung sino ang pumutak ay siyang nanganak.
0421.120315.070620.0466,/0421.120315.070620.0466.wav,2409.12,ayaw ug salig sa dili nimo kaila.
0421.120315.070620.0470,/0421.120315.070620.0470.wav,5887.28,"tikatik man kung panay ang ulan, malalim mang ilog ay mapapaapaw."
0421.120315.070620.0471,/0421.120315.070620.0471.wav,1088.3,"pinangga,"
0421.120315.070620.0472,/0421.120315.070620.0472.wav,3789.53,"nga ikaw, sama kanako, gihiktan sa imong kaibug,"
0421.120315.070620.0473,/0421.120315.070620.0473.wav,3749.17,"sa lunhaw nga pungango. kon imo lang siya hagkan,"
0421.120315.070620.0474,/0421.120315.070620.0474.wav,2051.16,ampingan di mapulak
0421.120315.070620.0476,/0421.120315.070620.0476.wav,4252.93,"sa adlaw ang sidlit lagbas sa bildo'ng di mabasag,"
0421.120315.070620.0478,/0421.120315.070620.0478.wav,1886.38,kang gn. gloria pacho
0421.120315.070620.0480,/0421.120315.070620.0480.wav,3702.54,"sa alaut binilanggo. katuigan siya maghago,"
0421.120315.070620.0482,/0421.120315.070620.0482.wav,2985.52,"ug dili, dili gayud mahulog, makadkad."
0421.120315.070620.0483,/0421.120315.070620.0483.wav,2549.3,ang tanang butang may kamatayon;
0421.120315.070620.0484,/0421.120315.070620.0484.wav,3060.84,"ug dili, dili gayud mahulog, makadkad."
0421.120315.070620.0485,/0421.120315.070620.0485.wav,2463.16,ang kalibutan ug ako nagtuo
0421.120315.070620.0486,/0421.120315.070620.0486.wav,3321.71,"nagtubo, nagtuyarog kang hubo;"
0421.120315.070620.0487,/0421.120315.070620.0487.wav,2657.42,"nag-inusara ug way kapuslanan,"
0421.120315.070620.0488,/0421.120315.070620.0488.wav,2291.3,kay bisan diin ako moadto
0421.120315.070620.0489,/0421.120315.070620.0489.wav,2747.92,"matag adlaw kining gamut nagtubo,"
0421.120315.070620.0490,/0421.120315.070620.0490.wav,1619.64,maradjaw na adlaw. 
0421.120315.070620.0492,/0421.120315.070620.0492.wav,1613.61,mupanaw ko sa bayay. 
0421.120315.070620.0493,/0421.120315.070620.0493.wav,1454.13,mangita kog salida. 
0421.120315.070620.0494,/0421.120315.070620.0494.wav,1719.89,mulabang ko sa dan. 
0421.120315.070620.0495,/0421.120315.070620.0495.wav,1509.64,mulakaw ko sa balay. 
0421.120315.070620.0496,/0421.120315.070620.0496.wav,1611.3,mulabang ko sa dan. 
0421.120315.070620.0497,/0421.120315.070620.0497.wav,1692.05,silaw kaayo ang adlaw  
0421.120315.070620.0498,/0421.120315.070620.0498.wav,1660.71,kumakain ako ng mangga. 
0421.120315.070620.0499,/0421.120315.070620.0499.wav,4022.23,she had your dark suit in greasy wash water all year.
0421.120315.070620.0501,/0421.120315.070620.0501.wav,2780.57,don't ask me to carry an oily rag like that.
0421.120315.070620.0503,/0421.120315.070620.0503.wav,1443.95,46
0421.120315.070620.0504,/0421.120315.070620.0504.wav,1207.6,95
0421.120315.070620.0505,/0421.120315.070620.0505.wav,813.29,30
0421.120315.070620.0506,/0421.120315.070620.0506.wav,876.56,20
0421.120315.070620.0508,/0421.120315.070620.0508.wav,1491.61,55
0421.120315.070620.0509,/0421.120315.070620.0509.wav,1447.15,88
0421.120315.070620.0511,/0421.120315.070620.0511.wav,1192.88,16
0421.120315.070620.0513,/0421.120315.070620.0513.wav,1495.27,64
0421.120315.070620.0514,/0421.120315.070620.0514.wav,1390.69,75
0421.120315.070620.0515,/0421.120315.070620.0515.wav,1375.99,72
0421.120315.070620.0519,/0421.120315.070620.0519.wav,29287.74,ilarawan kanamo ang imong paboritong isport o kalingawan. ilarawan ang tanang mahunahuna nimo bahin dinhi. 
0421.120315.070620.0520,/0421.120315.070620.0520.wav,31149.42,diin ang pinakapaborito nimong kan-anan? ilarawan ang mga maayung naagian dinhi. 
0421.120315.070620.0521,/0421.120315.070620.0521.wav,30327.15,unsa ang kanunay nimong buhaton kun aduna ka'y sakit? isugilon tanan nga mga posibleng buhaton nimo. 
0484.120224.022740.0003,/0484.120224.022740.0003.wav,2457.96,subic bay international airport
0484.120224.022740.0004,/0484.120224.022740.0004.wav,2742.48,diosdado macapagal international airport
0484.120224.022740.0005,/0484.120224.022740.0005.wav,1575.4,bancasi airport
0484.120224.022740.0006,/0484.120224.022740.0006.wav,2377.33,daniel z. romualdez airport
0484.120224.022740.0007,/0484.120224.022740.0007.wav,2585.06,general santos international airport
0484.120224.022740.0008,/0484.120224.022740.0008.wav,2226.33,tambler international airport
0484.120224.022740.0010,/0484.120224.022740.0010.wav,2145.47,clark international airport
0484.120224.022740.0015,/0484.120224.022740.0015.wav,1700.59,dipolog airport
0484.120224.022740.0016,/0484.120224.022740.0016.wav,2468.21,new iloilo international airport
0484.120224.022740.0017,/0484.120224.022740.0017.wav,2424.0,iloilo international airport
0484.120224.022740.0018,/0484.120224.022740.0018.wav,1748.71,tuguegarao airport
0484.120224.022740.0019,/0484.120224.022740.0019.wav,1559.19,dipolog airport
0484.120224.022740.0020,/0484.120224.022740.0020.wav,2632.61,mactan-cebu international airport
0484.120224.022740.0021,/0484.120224.022740.0021.wav,2771.84,general santos international airport
0484.120224.022740.0022,/0484.120224.022740.0022.wav,1032.73,kumagko
0484.120224.022740.0024,/0484.120224.022740.0024.wav,929.48,kuma
0484.120224.022740.0025,/0484.120224.022740.0025.wav,940.03,tikud
0484.120224.022740.0029,/0484.120224.022740.0029.wav,861.96,iluk
0484.120224.022740.0030,/0484.120224.022740.0030.wav,1249.89,dapi-dapi
0484.120224.022740.0031,/0484.120224.022740.0031.wav,1130.03,lapalapa
0484.120224.022740.0032,/0484.120224.022740.0032.wav,913.95,dila
0484.120224.022740.0033,/0484.120224.022740.0033.wav,1110.87,igut-igut
0484.120224.022740.0034,/0484.120224.022740.0034.wav,953.7,utog
0484.120224.022740.0035,/0484.120224.022740.0035.wav,1101.18,kumagko
0484.120224.022740.0036,/0484.120224.022740.0036.wav,1641.8,lutalutahan
0484.120224.022740.0037,/0484.120224.022740.0037.wav,984.77,atay
0484.120224.022740.0038,/0484.120224.022740.0038.wav,879.35,dila
0484.120224.022740.0039,/0484.120224.022740.0039.wav,720.03,buhok
0484.120224.022740.0040,/0484.120224.022740.0040.wav,879.44,unod
0484.120224.022740.0041,/0484.120224.022740.0041.wav,1109.17,likuran
0484.120224.022740.0042,/0484.120224.022740.0042.wav,976.44,tungol
0484.120224.022740.0043,/0484.120224.022740.0043.wav,1036.31,nawong
0484.120224.022740.0044,/0484.120224.022740.0044.wav,1420.03,bagul-bagol
0484.120224.022740.0045,/0484.120224.022740.0045.wav,1127.08,bukton
0484.120224.022740.0046,/0484.120224.022740.0046.wav,989.35,aping
0484.120224.022740.0047,/0484.120224.022740.0047.wav,1221.41,dalunggan
0484.120224.022740.0048,/0484.120224.022740.0048.wav,1405.72,kasingkasing
0484.120224.022740.0050,/0484.120224.022740.0050.wav,1222.52,san juan
0484.120224.022740.0051,/0484.120224.022740.0051.wav,1160.03,baybay
0484.120224.022740.0052,/0484.120224.022740.0052.wav,1147.15,roxas
0484.120224.022740.0053,/0484.120224.022740.0053.wav,1200.03,olongapo
0484.120224.022740.0054,/0484.120224.022740.0054.wav,880.96,mati
0484.120224.022740.0055,/0484.120224.022740.0055.wav,1283.95,ozamiz
0484.120224.022740.0056,/0484.120224.022740.0056.wav,1249.91,caloocan
0484.120224.022740.0057,/0484.120224.022740.0057.wav,1050.03,davao
0484.120224.022740.0058,/0484.120224.022740.0058.wav,1020.98,pasay
0484.120224.022740.0059,/0484.120224.022740.0059.wav,1390.75,catbalogan
0484.120224.022740.0060,/0484.120224.022740.0060.wav,1400.66,catbalogan
0484.120224.022740.0061,/0484.120224.022740.0061.wav,1336.26,cabadbaran
0484.120224.022740.0062,/0484.120224.022740.0062.wav,1406.6,el salvador
0484.120224.022740.0063,/0484.120224.022740.0063.wav,1044.79,pasay
0484.120224.022740.0064,/0484.120224.022740.0064.wav,1298.83,guihulngan
0484.120224.022740.0065,/0484.120224.022740.0065.wav,923.88,naga
0484.120224.022740.0066,/0484.120224.022740.0066.wav,1504.88,cagayan de oro
0484.120224.022740.0067,/0484.120224.022740.0067.wav,808.85,pila
0484.120224.022740.0068,/0484.120224.022740.0068.wav,1137.96,kapihon
0484.120224.022740.0069,/0484.120224.022740.0069.wav,1010.96,pughaw
0484.120224.022740.0070,/0484.120224.022740.0070.wav,1000.41,ikaw
0484.120224.022740.0071,/0484.120224.022740.0071.wav,1105.27,lunhaw
0484.120224.022740.0072,/0484.120224.022740.0072.wav,963.18,asul
0484.120224.022740.0073,/0484.120224.022740.0073.wav,1636.72,pughaw nga rosas
0484.120224.022740.0074,/0484.120224.022740.0074.wav,826.08,nyo
0484.120224.022740.0075,/0484.120224.022740.0075.wav,1214.72,tabunon
0484.120224.022740.0076,/0484.120224.022740.0076.wav,799.64,pila 
0484.120224.022740.0077,/0484.120224.022740.0077.wav,752.93,kana
0484.120224.022740.0078,/0484.120224.022740.0078.wav,920.03,dalag
0484.120224.022740.0079,/0484.120224.022740.0079.wav,736.97,kana
0484.120224.022740.0080,/0484.120224.022740.0080.wav,1214.04,kaniato
0484.120224.022740.0081,/0484.120224.022740.0081.wav,1806.54,manulife financial
0484.120224.022740.0082,/0484.120224.022740.0082.wav,1076.65,metrobank
0484.120224.022740.0083,/0484.120224.022740.0083.wav,1041.66,jollibee
0484.120224.022740.0084,/0484.120224.022740.0084.wav,2207.65,manila broadcasting company
0484.120224.022740.0085,/0484.120224.022740.0085.wav,3955.31,international container terminal services inc.
0484.120224.022740.0086,/0484.120224.022740.0086.wav,872.39,globe
0484.120224.022740.0087,/0484.120224.022740.0087.wav,1041.73,meralco
0484.120224.022740.0088,/0484.120224.022740.0088.wav,2816.2,first philippine holdings corporation
0484.120224.022740.0089,/0484.120224.022740.0089.wav,1770.57,sm investments
0484.120224.022740.0090,/0484.120224.022740.0090.wav,2230.66,pse composite index
0484.120224.022740.0091,/0484.120224.022740.0091.wav,2419.14,abscbn corporation
0484.120224.022740.0093,/0484.120224.022740.0093.wav,2258.21,export and industry bank
0484.120224.022740.0094,/0484.120224.022740.0094.wav,2489.57,eton properties philippines
0484.120224.022740.0095,/0484.120224.022740.0095.wav,2423.86,manila broadcasting company
0484.120224.022740.0096,/0484.120224.022740.0096.wav,3057.58,digital telecommunications philippines
0484.120224.022740.0097,/0484.120224.022740.0097.wav,2082.54,san miguel corporation
0484.120224.022740.0098,/0484.120224.022740.0098.wav,1271.86,metrobank
0484.120224.022740.0099,/0484.120224.022740.0099.wav,2259.69,pse all shares index
0484.120224.022740.0100,/0484.120224.022740.0100.wav,1916.04,sm prime holdings
0484.120224.022740.0104,/0484.120224.022740.0104.wav,1903.47,far eastern university
0484.120224.022740.0105,/0484.120224.022740.0105.wav,2068.89,philippine dealing exchange
0484.120224.022740.0106,/0484.120224.022740.0106.wav,1162.59,i-adobo
0484.120224.022740.0108,/0484.120224.022740.0108.wav,1503.41,keseyo nga puti
0484.120224.022740.0110,/0484.120224.022740.0110.wav,1087.83,cocido
0484.120224.022740.0111,/0484.120224.022740.0111.wav,1096.13,chopsuey
0484.120224.022740.0112,/0484.120224.022740.0112.wav,1370.03,gipabukalan
0484.120224.022740.0113,/0484.120224.022740.0113.wav,1167.08,kaldereta
0484.120224.022740.0114,/0484.120224.022740.0114.wav,1109.3,kinilaw
0484.120224.022740.0115,/0484.120224.022740.0115.wav,1523.29,tokwa ug baboy
0484.120224.022740.0116,/0484.120224.022740.0116.wav,1205.54,pitsi-pitsi
0484.120224.022740.0117,/0484.120224.022740.0117.wav,1270.71,gipalaman
0484.120224.022740.0118,/0484.120224.022740.0118.wav,1456.65,pansit canton
0484.120224.022740.0119,/0484.120224.022740.0119.wav,1017.42,gibusa
0484.120224.022740.0120,/0484.120224.022740.0120.wav,914.72,bulad
0484.120224.022740.0121,/0484.120224.022740.0121.wav,910.62,pansit
